6	1	4524042366799056155443200.000000	0.772655
7	0	107362266280006256689152.000000	0.040509
8	1	1503072268352042878107648.000000	0.567121
9	1	322086888912011317477376.000000	0.121526
10	0	107362266280006256689152.000000	0.040509
11	0	1.000000	0.000000
12	1	4975450046953417227632640.000000	0.880039
13	1	5112585448240383248039936.000000	0.889267
14	0	4975848381333258893262848.000000	0.880520
15	0	107362257272807001948160.000000	0.040509
16	1	3578823706472398786134016.000000	0.851158
17	0	107362284294404766171136.000000	0.040509
18	1	4870757856806087881129984.000000	0.878722
19	1	3614451286807759571386368.000000	0.862920
20	1	4975450046953417227632640.000000	0.880039
