7	1	-3910243967175486543745282736128.000000	0.769018
8	1	-9379229738055110974818895265792.000000	0.917071
9	1	-4344715586246419471640823857152.000000	0.743353
10	1	-3978428592327571243827885768704.000000	0.810600
11	1	-18843697208873790608858798882816.000000	0.849344
12	1	-5722747762897472397248661815296.000000	0.929108
13	1	-3573915061761053537853444718592.000000	0.922245
14	1	-43819170142453467249936347168768.000000	0.941217
15	1	-46873400333127866396914030215168.000000	0.958112
16	1	-3573915061761053537853444718592.000000	0.922245
17	1	-5537052525764296704811681710080.000000	0.903693
18	1	-4051493348781985298231483957248.000000	0.700372
19	1	-3973861875043976982120433188864.000000	0.817489
20	1	-16114550797871224090847130681344.000000	0.922772
