7	0	3482510085129423548317696.000000	0.158019
8	0	15740832690711263335940096.000000	0.662286
9	0	3482510085129423548317696.000000	0.158019
10	0	7301142329251174960594944.000000	0.328702
11	0	5720355513383662575943680.000000	0.245830
12	0	8563314675634566756040704.000000	0.695879
13	0	10827656545907680340869120.000000	0.657236
14	0	15333858317114073994493952.000000	0.608810
15	0	10527107203479244436930560.000000	0.427320
16	0	10827656545907680340869120.000000	0.657236
17	0	7232956822086469120163840.000000	0.576095
18	0	3823057445086808642682880.000000	0.193914
19	0	7533015019953942507290624.000000	0.337688
20	0	15258660164897597007331328.000000	0.708614
