7	1	-1341898065736933922226724891787264.000000	0.151328
8	1	-543960795467936603501007967617024.000000	0.423772
9	1	-5964139474658849733437213842079744.000000	0.196829
10	1	-1146509579175132399272166787383296.000000	0.321026
11	1	-1239126759555540222565149396959232.000000	0.161614
12	1	-344033169638337867759730680659968.000000	0.512213
13	1	-522340598223705941349364259618816.000000	0.588740
14	1	-622498883781551796927562837393408.000000	0.223328
15	1	-930812841011359123580422912475136.000000	0.192471
16	1	-522340598223705941349364259618816.000000	0.588740
17	1	-482478271303070826139341419446272.000000	0.534613
18	1	-1246006456581363812770366917443584.000000	0.201599
19	1	-1139402565409595031113970915213312.000000	0.329556
20	1	-398594216301054173331901862903808.000000	0.338785
