6	1	-9605060901367447552.000000	0.909613
7	0	-319968122884849664.000000	0.558863
8	1	-4479554407582662656.000000	0.824089
9	1	-959904574812979200.000000	0.676591
10	0	-319968122884849664.000000	0.558863
11	0	0.500000	0.500000
12	1	-9571560981092368384.000000	0.843694
13	1	-9571560981092368384.000000	0.843694
14	0	-9452125431013572608.000000	0.902445
15	0	-319968122884849664.000000	0.558863
16	1	-8882622938046529536.000000	0.781831
17	0	-319968191604326400.000000	0.558863
18	1	-9488457693241802752.000000	0.843374
19	1	-8075690254910095360.000000	0.837935
20	1	-9571560981092368384.000000	0.843694
