10	0	296461627555840.000000	0.759878
11	0	74756632084480.000000	0.766737
12	0	394293768355840.000000	0.828484
13	0	231866309279744.000000	0.783841
14	0	262193945772032.000000	0.761845
15	0	61409446592512.000000	0.797857
16	0	84218201767936.000000	0.855603
17	0	70734848196608.000000	0.717063
18	0	110976259063808.000000	0.826303
19	0	84218201767936.000000	0.855603
20	0	76401587781632.000000	0.705688
21	0	272740355407872.000000	0.674026
22	0	229311692931072.000000	0.790704
23	0	47217087873024.000000	0.664558
