7	0	1766160078983167219191587511730176.000000	0.465864
8	0	5791307570924119579807859861356544.000000	0.837711
9	0	1324619981866122959057423452602368.000000	0.432732
10	0	4492444788485387885440125036920832.000000	0.578207
11	0	1441639977899691385683087867248640.000000	0.625675
12	0	4345706494383724798590163521372160.000000	0.847960
13	0	7776572823855475003269324442959872.000000	0.776154
14	0	1856024777057476454779599099789312.000000	0.910736
15	0	5314773694261566011407916083445760.000000	0.907282
16	0	7776572823855475003269324442959872.000000	0.776154
17	0	4110306625183432955106858004119552.000000	0.810117
18	0	2227108290551117849930551315660800.000000	0.507373
19	0	4643466974092998030731374971846656.000000	0.582929
20	0	2300477901829464125373135160606720.000000	0.915218
