11	1	-4581165165735882697636526747025408.000000	0.489233
12	1	-7797502676099672927577043936215040.000000	0.918547
13	1	-13535678479507683628676370835439616.000000	0.833628
14	1	-1462098329731426490778605156564992.000000	0.511365
15	1	-4078745653366862006343373556809728.000000	0.710603
16	1	-390495380450291849564710248644608.000000	0.399666
17	1	-1342122906596569129419153445224448.000000	0.672933
18	1	-10271718344287614283595690511695872.000000	0.841813
19	1	-7797502676099672927577043936215040.000000	0.918547
20	1	-710237226410257253552767226609664.000000	0.412700
