6	1	-70329337680924508160.000000	0.707853
7	1	-12701298241189871353856.000000	0.993481
8	1	-164234685159598718976.000000	0.904341
9	1	-1451078940237190135808.000000	0.934809
10	1	-80271104227089055744.000000	0.907126
11	1	-250755079227431714816.000000	0.920651
12	1	-280012168848876765184.000000	0.938599
13	1	-277819214897510088704.000000	0.770085
14	1	-10201249882944800030720.000000	0.980443
15	1	-90949860223212322816.000000	0.419338
16	1	-12701298241189871353856.000000	0.993481
17	1	-80271104227089055744.000000	0.907126
18	1	-300115586674575015936.000000	0.934190
19	1	-298679606896513515520.000000	0.934505
20	1	-106600748537627017216.000000	0.618753
