10	1	-404460997671838414512274566396510208.000000	0.288213
11	1	-3847717613981147897574564193122648064.000000	0.853226
12	1	-1553968027679803349679730513594548224.000000	0.389897
13	1	-726236078132802452945410143832506368.000000	0.516552
14	1	-892215592561035612573030603852611584.000000	0.372159
15	1	-1544442425700713348370858724445650944.000000	0.840014
16	1	-1184056332134128984787054235024883712.000000	0.788938
17	1	-4504000612128905910399831389797089280.000000	0.731455
18	1	-1349054051172485380743215498412425216.000000	0.275904
19	1	-1184056332134128984787054235024883712.000000	0.788938
20	1	-1432773975132333420692287829468774400.000000	0.787384
21	1	-539426330971212742131551872881786880.000000	0.366345
22	1	-737224865817205888040959502656208896.000000	0.525388
23	1	-4032993939671355279266468217686589440.000000	0.887440
