7	1	-13062484679505171447808.000000	0.266300
8	1	-5871302301806269300736.000000	0.329959
9	1	-75149630434091697438720.000000	0.333000
10	1	-10823666491745818902528.000000	0.246063
11	1	-10768142737839874899968.000000	0.359462
12	1	-6109787042373953388544.000000	0.207869
13	1	-7930786589453775273984.000000	0.242935
14	1	-4328728513014396878848.000000	0.417637
15	1	-5032290135476447215616.000000	0.592366
16	1	-7930786589453775273984.000000	0.242935
17	1	-5193363064999213268992.000000	0.164719
18	1	-9165117412724785020928.000000	0.192111
19	1	-11655814609293574930432.000000	0.266064
20	1	-4300635902963789856768.000000	0.224037
