9	0	185459574059302912.000000	0.711766
10	0	21139294307483648.000000	0.978454
11	0	521709196408782848.000000	0.620180
12	0	380507336189411328.000000	0.612171
13	0	27642308585324544.000000	0.385993
14	0	339744282619412480.000000	0.622109
15	0	462977511500808192.000000	0.538264
16	0	388645062264750080.000000	0.604710
17	0	105696473684901888.000000	0.892270
18	0	291524787866435584.000000	0.680981
19	0	21139294307483648.000000	0.978454
20	0	110569234341298176.000000	0.543974
21	0	462977477141069824.000000	0.538264
22	0	462977477141069824.000000	0.538264
23	0	300469761634992128.000000	0.726468
