7	1	-347426698460186074415104.000000	0.552672
8	1	-508371766285931452039168.000000	0.648284
9	1	-382169375511964085649408.000000	0.507940
10	1	-394814618574491983282176.000000	0.516579
11	1	-385959028497606791659520.000000	0.511390
12	1	-243182670518975620710400.000000	0.314021
13	1	-430044224817981292544000.000000	0.548250
14	1	-411223465802417875976192.000000	0.534392
15	1	-398591265164410843299840.000000	0.522891
16	1	-430044224817981292544000.000000	0.548250
17	1	-245109202353173662007296.000000	0.323320
18	1	-262448078932948581089280.000000	0.407017
19	1	-449049667447063918411776.000000	0.583797
20	1	-351971767232925397942272.000000	0.455005
