6	1	-2592919813945111644089077465088.000000	0.922188
7	1	-1438243331559869338968666406912.000000	0.987876
8	1	-2095704340373269654711698456576.000000	0.971570
9	1	-2215332839274598025551513911296.000000	0.990798
10	1	-3488003050621594819210243997696.000000	0.980265
11	1	-859040397848356346820800020480.000000	0.966187
12	1	-743857496975069597027996270592.000000	0.991592
13	1	-2913411186659683200477677223936.000000	0.988341
14	1	-1438243331559869338968666406912.000000	0.987876
15	1	-2195052050840470458345289940992.000000	0.814729
