14	1	-885349363084899408019823710940692480.000000	0.656980
15	1	-6995069046366300990772112587252301824.000000	0.790327
16	1	-3409921168861026477358962025762390016.000000	0.619791
17	1	-1513691915896701988078026885177540608.000000	0.667741
18	1	-653308456014322472534655182603026432.000000	0.883721
19	1	-2022787369026660170980811124324171776.000000	0.594110
20	1	-4154606316916900523956404813870137344.000000	0.680193
21	1	-2174117754662330883116060495015051264.000000	0.861323
22	1	-6995069046366300990772112587252301824.000000	0.790327
23	1	-363517111320985575941163752794095616.000000	0.781386
