9	0	134347853261608778203136.000000	0.690216
10	0	12998656287886356250624.000000	0.613497
11	0	25622173985811818610688.000000	0.712249
12	0	12998664169185704148992.000000	0.613498
13	0	14064729251379083739136.000000	0.845349
14	0	20364176384860490825728.000000	0.608626
15	0	11171539163662704967680.000000	0.626846
16	0	76610282901236770406400.000000	0.674007
17	0	12998658539686169935872.000000	0.613498
18	0	271158599058636914294784.000000	0.841974
19	0	12998656287886356250624.000000	0.613497
20	0	28129458502758167478272.000000	0.690699
21	0	11201094036217323847680.000000	0.628504
22	0	10639560464878819868672.000000	0.596996
23	0	171965195969935886516224.000000	0.845646
