10	0	43353382843393769472.000000	0.462322
11	0	62193466206823907328.000000	0.631807
12	0	43353382843393769472.000000	0.462322
13	0	36898765803232428032.000000	0.545835
14	0	275708117387808079872.000000	0.604943
15	0	25353983871537905664.000000	0.307923
16	0	23761772287262457856.000000	0.548781
17	0	421947174900434206720.000000	0.671004
18	0	827476829203010158592.000000	0.712658
19	0	23761772287262457856.000000	0.548781
20	0	26679049314635874304.000000	0.319638
21	0	38604644899587358720.000000	0.425072
22	0	38968935092102103040.000000	0.585047
23	0	76596237299898908672.000000	0.418625
