11	1	-32579193158250431235332505600.000000	0.864762
12	1	-2840414895074537790190387200.000000	0.940303
13	1	-8365744240492440258151972864.000000	0.935963
14	1	-6061192798511811154117918720.000000	0.749318
15	1	-8441816842164987372899401728.000000	0.909706
16	1	-49554558811510148839407353856.000000	0.626934
17	1	-5108048646779523084060721152.000000	0.771405
18	1	-3568697663766884116340932608.000000	0.934449
19	1	-2840414895074537790190387200.000000	0.940303
20	1	-80930018392093866074946142208.000000	0.748616
