6	1	60530136597634809286077972480.000000	0.673843
7	1	189679648850500263932422258688.000000	0.947987
8	1	213078256973413959780213456896.000000	0.929892
9	1	41056381705963732968293793792.000000	0.780516
10	1	69256857351486184506953564160.000000	0.848446
11	1	20732180556759145113620316160.000000	0.689664
12	1	63021118804217786961269620736.000000	0.766594
13	1	175440901657613230034152062976.000000	0.939425
14	1	189679648850500263932422258688.000000	0.947987
15	1	20315578108006867882513268736.000000	0.590877
