6	1	6951352477003788505660704948224.000000	0.480171
7	1	20091717271643117661816623202304.000000	0.907920
8	1	11565087303574502370975957385216.000000	0.832167
9	1	14940403356235268568238901952512.000000	0.655604
10	1	8145600728242476467556773265408.000000	0.750149
11	1	17332814360516556661298737184768.000000	0.534929
12	1	24489357816883536176782321385472.000000	0.750531
13	1	10690647079730848796327486160896.000000	0.864823
14	1	20091717271643117661816623202304.000000	0.907920
15	1	8094722480661084991424676495360.000000	0.338366
