6	1	-6434635925887036248031232.000000	0.269232
7	1	-404270124150539943936000.000000	0.611028
8	1	-4807424708023896107909120.000000	0.203386
9	1	-8893943740118195297583104.000000	0.442613
10	1	-4838609793571630560051200.000000	0.204629
11	1	-8081192301906350825275392.000000	0.344656
12	1	-8242729286838320761929728.000000	0.352074
13	1	-11273245719458666808082432.000000	0.473862
14	1	-2425620889018427739471872.000000	0.666167
15	1	-12818741608070163606798336.000000	0.527644
16	1	-404270124150539943936000.000000	0.611028
17	1	-4838609793571630560051200.000000	0.204629
18	1	-8242729863299073065353216.000000	0.352074
19	1	-8242729286838320761929728.000000	0.352074
20	1	-8923785960343438924709888.000000	0.367482
