9	1	245390288879616.000000	0.360297
10	0	1311284653981696.000000	0.929222
11	1	294721830256640.000000	0.756486
12	1	173797999116288.000000	0.916122
13	0	1027612398845952.000000	0.807890
14	0	1.000000	0.000000
15	1	514736294723584.000000	0.432005
16	1	514736294723584.000000	0.432005
17	0	167008628899840.000000	0.508609
18	0	1264005922422784.000000	0.909000
19	1	786854316081152.000000	0.575047
20	0	400470132654080.000000	0.908004
21	1	497295036514304.000000	0.438051
22	1	218234989051904.000000	0.534774
23	1	514736294723584.000000	0.432005
