0.909091	3	6.67	3.16	0.84	2.00	1.87	0.18	1	0.7772	0.6779	1.90	1.81	1.59	1.749	0.0038
0.909091	3	7.90	2.47	0.70	1.99	1.77	0.15	1	0.7293	0.6976	1.66	1.58	1.45	1.595	0.0035
0.909091	3	6.76	1.92	0.56	1.98	1.81	0.17	1	0.7149	0.6914	1.90	1.81	1.59	1.749	0.0038
0.909091	3	6.86	3.77	0.85	2.00	1.84	0.17	1	0.7174	0.6312	1.82	1.74	1.55	1.705	0.0037
0.818182	5	6.19	2.01	0.56	1.99	1.95	0.21	1	0.7127	0.7361	2.30	2.19	1.74	1.914	0.0041
0.636364	3	7.14	4.05	0.87	1.99	1.82	0.16	1	0.7475	0.6491	1.69	1.61	1.49	1.639	0.0035
0.363636	3	5.81	2.70	0.74	1.99	2.01	0.22	1	0.7020	0.7214	2.01	1.92	1.68	1.848	0.0040
0.181818	3	6.00	3.85	0.91	1.99	1.94	0.20	1	0.8544	0.7544	2.08	1.98	1.70	1.87	0.0041
0.545455	3	7.05	2.60	0.66	1.99	1.84	0.17	1	0.7064	0.6391	1.79	1.70	1.53	1.683	0.0036
0.909091	3	8.19	1.61	0.62	1.99	1.72	0.14	1	0.7539	0.6866	1.71	1.63	1.46	1.606	0.0035
0.181818	3	7.71	2.56	0.71	2.00	1.78	0.15	1	0.6488	0.6435	1.75	1.66	1.49	1.639	0.0036
0.909091	3	6.67	1.94	0.57	1.99	1.85	0.18	1	0.6735	0.6397	1.87	1.78	1.58	1.738	0.0038
0.454545	3	6.38	1.88	0.61	1.98	1.88	0.18	1	0.7048	0.6374	1.87	1.78	1.59	1.749	0.0038
0.909091	3	7.14	2.56	0.68	1.98	1.82	0.16	1	0.8663	0.7791	1.90	1.81	1.57	1.727	0.0037
0.818182	3	5.81	3.28	0.89	2.00	1.99	0.22	1	0.8026	0.6510	2.02	1.92	1.68	1.848	0.0040
0.545455	3	6.10	2.60	0.76	2.00	1.98	0.21	1	0.7279	0.6752	1.97	1.88	1.65	1.815	0.0039
0.090909	3	8.38	2.71	0.80	2.00	1.74	0.14	1	0.7967	0.6893	1.66	1.58	1.44	1.584	0.0034
0.909091	3	7.52	3.32	0.82	1.99	1.80	0.16	1	0.8355	0.7425	1.83	1.75	1.53	1.683	0.0036
1.000000	3	7.14	3.20	0.79	2.00	1.81	0.16	1	0.7856	0.7410	1.90	1.81	1.57	1.727	0.0037
0.909091	3	8.38	2.64	0.76	2.00	1.74	0.14	1	0.8253	0.7254	1.70	1.61	1.45	1.595	0.0034
0.909091	3	6.95	3.80	0.87	2.00	1.83	0.17	1	0.7914	0.7140	1.88	1.79	1.57	1.727	0.0037
0.909091	3	6.86	3.29	0.77	1.99	1.84	0.17	1	0.6055	0.5711	1.75	1.66	1.52	1.672	0.0036
0.727273	3	7.62	3.22	0.84	2.00	1.77	0.15	1	0.6948	0.6365	1.71	1.63	1.48	1.628	0.0035
0.545455	3	7.43	3.05	0.79	2.00	1.80	0.15	1	0.6557	0.6000	1.70	1.62	1.49	1.639	0.0035
0.818182	3	7.33	2.66	0.89	2.00	1.81	0.16	1	0.6699	0.6127	1.75	1.67	1.51	1.661	0.0036
0.454545	3	6.67	4.03	0.88	2.00	1.85	0.17	1	0.6407	0.5943	1.83	1.74	1.56	1.716	0.0037
