10	1	-9787244039249397133869056.000000	0.563805
11	1	-27162383314993527297933312.000000	0.810883
12	1	-8482278128918760695791616.000000	0.488631
13	1	-8501108219392752024027136.000000	0.614340
14	1	-82820107060060815666184192.000000	0.522655
15	1	-13476090180215298871787520.000000	0.384980
16	1	-7214704345286285822263296.000000	0.594672
17	1	-213065206713638549515665408.000000	0.752098
18	1	-902002103314430529804173312.000000	0.758251
19	1	-7769682134733617627136000.000000	0.640416
20	1	-13003414268835079141720064.000000	0.395537
21	1	-8749335678099119998500864.000000	0.490550
22	1	-8894102266825078739042304.000000	0.649489
23	1	-53341416820277782673096704.000000	0.668700
