0.666667	5	5.60	2.02	0.51	1.97	1.99	0.23	1	0.5897	0.5800	2.08	1.98	1.69	1.86789473684211	0.0045
0.583333	4	7.00	1.52	0.62	1.99	1.79	0.16	1	0.6223	0.6532	1.83	1.74	1.53	1.69105263157895	0.0040
0.666667	3	6.20	2.17	0.82	2.00	1.95	0.21	1	0.7172	0.6303	1.89	1.79	1.59	1.75736842105263	0.0042
0.750000	3	6.30	3.26	0.83	2.00	1.91	0.19	1	0.6739	0.6176	1.82	1.73	1.56	1.72421052631579	0.0041
0.583333	5	6.00	1.62	0.46	1.86	1.90	0.20	1	0.6805	0.6231	1.97	1.88	1.63	1.80157894736842	0.0043
0.916667	4	6.10	2.12	0.84	1.99	1.93	0.20	1	0.6405	0.5735	1.96	1.86	1.63	1.80157894736842	0.0043
0.583333	4	6.90	2.08	0.69	1.99	1.89	0.19	1	0.7372	0.6605	1.86	1.76	1.55	1.71315789473684	0.0041
0.583333	4	6.20	2.18	0.66	1.99	1.96	0.21	1	0.5647	0.5710	1.83	1.74	1.57	1.73526315789474	0.0041
0.666667	4	6.90	1.55	0.57	1.98	1.82	0.17	1	0.5683	0.6076	1.79	1.71	1.52	1.68	0.0040
0.583333	6	6.20	1.90	0.51	1.97	1.86	0.19	1	0.5671	0.6292	2.04	1.94	1.63	1.80157894736842	0.0043
0.500000	4	6.60	2.47	0.61	1.98	1.92	0.20	1	0.6253	0.6164	1.80	1.71	1.54	1.7021052631579	0.0041
0.583333	4	7.50	1.91	0.48	1.94	1.76	0.15	1	0.6268	0.6248	1.76	1.68	1.48	1.63578947368421	0.0039
0.833333	4	5.60	2.48	0.72	1.98	2.03	0.23	1	0.5895	0.5361	2.01	1.90	1.67	1.84578947368421	0.0044
0.500000	4	5.58	2.65	0.73	1.99	2.08	0.26	1	0.6117	0.5917	2.02	1.91	1.66	1.84444444444444	0.0048
0.500000	4	5.56	2.47	0.64	1.98	2.07	0.26	1	0.5455	0.5485	1.90	1.80	1.60	1.78823529411765	0.0052
0.416667	3	6.10	2.28	0.72	1.99	1.95	0.21	1	0.6045	0.5932	1.84	1.74	1.58	1.74631578947368	0.0041
0.916667	4	7.40	2.20	0.61	1.96	1.80	0.16	1	0.6667	0.6139	1.76	1.68	1.49	1.64684210526316	0.0039
0.666667	3	7.60	2.80	0.67	2.00	1.79	0.16	1	0.6349	0.6095	1.69	1.60	1.46	1.61368421052632	0.0038
0.583333	4	6.10	2.69	0.67	1.99	1.97	0.21	1	0.7165	0.6667	1.91	1.81	1.60	1.76842105263158	0.0042
0.416667	4	6.21	1.85	0.75	1.98	1.95	0.21	1	0.7128	0.6169	1.91	1.81	1.58	1.75555555555556	0.0046
0.583333	4	6.60	1.98	0.85	1.99	1.89	0.19	1	0.5977	0.5755	1.83	1.73	1.55	1.71315789473684	0.0041
0.666667	5	5.70	1.98	0.50	1.95	1.96	0.21	1	0.6917	0.7007	2.35	2.24	1.78	1.96736842105263	0.0047
0.750000	4	6.20	2.03	0.59	1.99	1.91	0.20	1	0.6073	0.5985	1.98	1.88	1.63	1.80157894736842	0.0043
0.583333	3	6.80	2.73	0.75	1.97	1.84	0.17	1	0.6659	0.6279	1.74	1.65	1.51	1.66894736842105	0.0040
0.500000	5	6.90	1.82	0.54	1.98	1.82	0.17	1	0.6466	0.6038	1.82	1.73	1.53	1.69105263157895	0.0040
0.833333	4	5.40	1.97	0.75	1.94	2.08	0.25	1	0.7465	0.6199	2.15	2.05	1.73	1.91210526315789	0.0045
0.416667	6	5.70	2.01	0.55	1.91	2.04	0.24	1	0.6690	0.5686	2.20	2.09	1.72	1.90105263157895	0.0045
0.666667	5	5.80	1.79	0.59	1.96	1.96	0.22	1	0.6752	0.6596	2.13	2.03	1.69	1.86789473684211	0.0044
0.416667	4	6.50	1.90	0.50	1.98	1.87	0.18	1	0.5874	0.6115	1.82	1.73	1.55	1.71315789473684	0.0041
0.583333	4	7.50	1.77	0.56	1.97	1.79	0.16	1	0.6813	0.6257	1.79	1.71	1.50	1.65789473684211	0.0039
0.583333	5	4.80	1.83	0.57	1.95	2.05	0.26	1	0.5398	0.5794	2.36	2.24	1.84	2.03368421052632	0.0049
0.750000	4	6.50	3.10	0.66	1.97	1.88	0.18	1	0.6712	0.6390	1.98	1.89	1.61	1.77947368421053	0.0042
0.916667	4	6.40	2.20	0.75	1.99	1.91	0.19	1	0.6139	0.6276	1.84	1.74	1.56	1.72421052631579	0.0041
0.833333	3	6.70	2.59	0.83	2.00	1.86	0.18	1	0.6656	0.5745	1.77	1.68	1.53	1.69105263157895	0.0040
0.666667	4	6.40	3.17	0.73	1.99	1.89	0.19	1	0.6558	0.6111	1.90	1.81	1.58	1.74631578947368	0.0042
0.916667	4	6.10	3.13	0.76	1.99	1.95	0.21	1	0.6206	0.5493	1.92	1.82	1.61	1.77947368421053	0.0042
0.750000	4	6.10	2.63	0.67	1.98	1.94	0.20	1	0.6993	0.6435	1.94	1.84	1.61	1.77947368421053	0.0042
0.750000	5	5.47	2.78	0.69	1.98	2.09	0.26	1	0.7048	0.6310	2.07	1.96	1.67	1.85555555555556	0.0049
