9	1	213759361024.000000	0.787979
10	0	1703888814080.000000	0.970013
11	1	14465282080768.000000	0.719367
12	1	25023645483008.000000	0.556351
13	0	4624840916992.000000	0.918607
14	0	0.500000	0.500000
15	1	319785861120.000000	0.828662
16	1	319785861120.000000	0.828662
17	0	502207676416.000000	0.774908
18	0	2190714077184.000000	0.961446
19	1	1877139390464.000000	0.890556
20	0	21663729057792.000000	0.618740
21	1	462269022208.000000	0.830919
22	1	2884483153920.000000	0.869292
23	1	319785828352.000000	0.828662
