7	1	-20236419439837765454618689536.000000	0.650033
8	1	-15598446368383483670536650752.000000	0.677270
9	1	-22076095222286603096759992320.000000	0.618218
10	1	-17705136557689978227173359616.000000	0.604388
11	1	-34215542729412833433152913408.000000	0.763926
12	1	-9326656685089048894585700352.000000	0.407755
13	1	-11770048653145097361430675456.000000	0.618746
14	1	-35314024202909348780423774208.000000	0.801179
15	1	-36283313535350757808760946688.000000	0.913021
16	1	-11770048653145097361430675456.000000	0.618746
17	1	-9260006385141447439450898432.000000	0.378090
18	1	-17986812731885324672645988352.000000	0.518858
19	1	-18730044741975005219426140160.000000	0.644971
20	1	-13899827672777962330928447488.000000	0.452859
