7	1	-120225773483724898304.000000	0.416824
8	1	-266324410167344496640.000000	0.871982
9	1	-93508933954442362880.000000	0.435308
10	1	-179532234417311318016.000000	0.577311
11	1	-148667007885174112256.000000	0.491204
12	1	-125924568638766972928.000000	0.625905
13	1	-195478548311969890304.000000	0.725049
14	1	-281392768425270444032.000000	0.838312
15	1	-215029888155222278144.000000	0.664758
16	1	-195478548311969890304.000000	0.725049
17	1	-112397039587727245312.000000	0.545497
18	1	-103046326512189964288.000000	0.367325
19	1	-196600102948859543552.000000	0.629797
20	1	-265720857448532672512.000000	0.840242
