0.666667	3	7.70	2.04	0.78	1.99	1.79	0.16	1	0.6515	0.6740	1.69	1.60	1.46	1.61368421052632	0.0038
0.555556	3	10.19	1.31	0.57	1.95	1.63	0.11	1	0.7436	0.8052	1.62	1.54	1.36	1.496	0.0032
0.666667	3	9.62	1.72	0.58	1.97	1.69	0.13	1	0.7892	0.7907	1.67	1.59	1.40	1.54	0.0033
0.666667	4	8.50	1.74	0.73	1.99	1.75	0.15	1	0.7473	0.7974	1.78	1.69	1.46	1.61368421052632	0.0038
0.555556	4	9.05	1.55	0.52	1.99	1.68	0.13	1	0.7235	0.7459	1.68	1.60	1.42	1.562	0.0034
0.555556	4	7.90	2.19	0.59	1.99	1.80	0.16	1	0.6044	0.6512	1.74	1.66	1.48	1.628	0.0035
0.333333	6	7.20	1.85	0.66	1.99	1.86	0.18	1	0.8021	0.7996	2.26	2.15	1.64	1.81263157894737	0.0043
0.888889	3	8.76	1.58	0.52	1.97	1.69	0.13	2	0.7271	0.8091	1.53	1.37	1.62	1.782	0.0038
0.666667	4	8.48	1.77	0.74	2.00	1.76	0.15	1	0.7128	0.7731	1.81	1.73	1.48	1.628	0.0035
0.777778	7	6.95	1.70	0.63	1.97	1.88	0.19	1	0.6911	0.7801	2.41	2.29	1.71	1.881	0.0041
0.666667	3	8.86	1.72	0.41	1.88	1.71	0.13	1	0.7074	0.7832	1.64	1.56	1.41	1.551	0.0034
0.777778	5	9.24	1.42	0.66	1.97	1.64	0.12	1	0.6695	0.8652	1.84	1.75	1.46	1.606	0.0035
0.555556	3	8.86	1.94	0.62	1.96	1.72	0.13	1	0.7766	0.7061	1.69	1.61	1.43	1.573	0.0034
0.333333	5	7.62	1.93	0.74	2.00	1.82	0.16	1	0.7834	0.7500	2.08	1.98	1.60	1.76	0.0038
0.777778	4	8.95	1.45	0.87	2.00	1.76	0.15	1	0.7294	0.8136	1.80	1.71	1.46	1.606	0.0035
0.777778	4	9.60	1.38	0.87	2.00	1.71	0.13	1	0.8076	0.8052	1.64	1.56	1.37	1.51421052631579	0.0036
0.666667	5	11.60	1.21	0.65	1.95	1.57	0.10	1	0.7857	0.9298	1.59	1.51	1.29	1.42578947368421	0.0034
0.666667	5	6.10	2.00	0.43	1.89	1.89	0.19	1	0.6890	0.6917	2.10	2.00	1.69	1.859	0.0040
0.666667	5	8.19	1.67	0.65	2.00	1.79	0.15	1	0.7052	0.7198	1.81	1.73	1.49	1.639	0.0036
0.666667	5	6.38	1.76	0.58	1.98	1.90	0.19	1	0.6127	0.6750	2.16	2.06	1.69	1.859	0.0040
0.777778	6	7.43	1.62	0.52	1.98	1.79	0.16	1	0.7027	0.8565	2.17	2.07	1.64	1.804	0.0039
0.666667	4	9.52	1.52	0.52	1.98	1.67	0.12	1	0.6882	0.7797	1.63	1.55	1.39	1.529	0.0033
0.222222	5	7.43	1.61	0.62	2.00	1.80	0.16	1	0.6657	0.7260	1.87	1.78	1.54	1.694	0.0037
0.666667	3	8.29	1.81	0.65	1.99	1.76	0.14	1	0.7020	0.6703	1.71	1.63	1.46	1.606	0.0035
0.333333	3	7.52	1.70	0.45	1.93	1.73	0.14	1	0.6506	0.7036	1.85	1.76	1.54	1.694	0.0037
0.444444	4	8.80	1.62	0.67	1.99	1.77	0.15	1	0.7016	0.8581	1.96	1.86	1.49	1.64684210526316	0.0039
0.777778	4	8.10	2.43	0.64	1.98	1.78	0.15	1	0.6897	0.7703	1.81	1.73	1.50	1.65	0.0036
0.777778	4	9.62	1.86	0.47	1.96	1.74	0.14	1	0.8266	0.8415	1.62	1.55	1.38	1.518	0.0033
0.777778	4	8.10	1.57	0.62	2.00	1.77	0.15	1	0.7548	0.7714	1.82	1.73	1.50	1.65	0.0036
0.666667	4	8.29	1.75	0.61	1.99	1.78	0.15	1	0.6634	0.6969	1.71	1.63	1.46	1.606	0.0035
0.666667	5	7.33	1.95	0.50	1.98	1.78	0.15	1	0.6474	0.6960	1.93	1.84	1.57	1.727	0.0037
0.555556	3	8.29	1.50	0.44	1.85	1.63	0.12	2	0.5986	0.7239	1.62	1.44	1.67	1.837	0.0040
0.444444	4	5.62	2.54	0.62	1.96	2.05	0.23	1	0.6683	0.7003	2.11	2.01	1.74	1.914	0.0041
0.333333	4	10.76	1.71	0.65	1.97	1.65	0.11	1	0.8168	0.8685	1.59	1.51	1.34	1.474	0.0032
0.333333	4	9.43	1.37	0.57	1.95	1.61	0.11	1	0.6683	0.7819	1.66	1.58	1.40	1.54	0.0033
0.333333	4	10.00	1.45	0.79	2.00	1.68	0.12	1	0.7931	0.8222	1.61	1.54	1.37	1.507	0.0033
0.555556	4	8.86	1.72	0.41	1.98	1.67	0.12	1	0.6382	0.7307	1.68	1.60	1.43	1.573	0.0034
0.666667	4	7.52	1.31	0.73	1.99	1.79	0.16	1	0.6036	0.6156	1.84	1.76	1.53	1.683	0.0036
0.666667	5	7.43	1.67	0.55	1.98	1.81	0.16	1	0.7147	0.7644	2.11	2.01	1.61	1.771	0.0038
0.555556	4	7.90	1.51	0.48	1.91	1.76	0.15	1	0.6443	0.6598	1.78	1.69	1.49	1.639	0.0036
0.555556	3	11.52	1.30	0.51	1.97	1.59	0.10	1	0.7832	0.8092	1.48	1.41	1.28	1.408	0.0031
0.666667	4	9.43	1.44	0.60	1.98	1.70	0.13	1	0.7574	0.8643	1.80	1.71	1.44	1.584	0.0034
0.666667	5	6.76	1.77	0.65	1.99	1.87	0.18	1	0.6916	0.7104	2.10	2.00	1.64	1.804	0.0039
0.333333	5	8.86	1.47	0.60	1.99	1.73	0.14	1	0.6369	0.8232	1.87	1.78	1.48	1.628	0.0035
0.555556	4	7.24	1.40	0.78	2.00	1.76	0.16	2	0.5968	0.7127	1.78	1.58	1.78	1.958	0.0042
0.222222	3	9.14	2.07	0.63	1.98	1.73	0.14	1	0.7678	0.7754	1.60	1.53	1.39	1.529	0.0033
0.777778	4	6.95	1.54	0.54	1.98	1.82	0.17	1	0.5633	0.6319	1.90	1.81	1.57	1.727	0.0037
0.666667	3	9.50	2.02	0.65	1.99	1.70	0.13	1	0.8291	0.8351	1.69	1.61	1.39	1.53631578947368	0.0037
0.444444	4	7.43	1.90	0.61	1.98	1.88	0.18	1	0.7049	0.8144	1.96	1.86	1.57	1.727	0.0037
0.666667	3	9.30	1.68	0.56	1.98	1.70	0.13	1	0.7622	0.8224	1.65	1.57	1.39	1.53631578947368	0.0036
0.666667	3	9.71	1.85	0.39	1.96	1.69	0.12	1	0.7643	0.7800	1.60	1.52	1.37	1.507	0.0033
0.777778	3	6.67	2.16	0.69	1.99	1.89	0.18	1	0.7263	0.6573	1.94	1.85	1.61	1.771	0.0038
0.666667	4	6.86	2.35	0.70	1.99	1.89	0.18	1	0.6445	0.7049	2.00	1.91	1.62	1.782	0.0039
0.666667	4	8.10	1.46	0.62	1.99	1.79	0.16	1	0.7249	0.7875	1.92	1.83	1.53	1.683	0.0036
0.777778	4	8.10	1.82	0.74	2.00	1.81	0.16	1	0.7193	0.7766	1.85	1.76	1.51	1.661	0.0036
0.333333	4	8.29	1.69	0.75	1.99	1.82	0.16	1	0.6865	0.8494	1.98	1.88	1.54	1.694	0.0037
0.222222	5	8.10	1.54	0.62	1.98	1.76	0.15	1	0.7033	0.8514	2.02	1.92	1.56	1.716	0.0037
0.666667	4	7.81	1.99	0.64	1.99	1.84	0.17	1	0.6350	0.7855	1.85	1.76	1.52	1.672	0.0036
