6	1	-2633792264579141257514743888821092352.000000	0.271582
7	1	-591027039005534248223695096155996160.000000	0.067121
8	1	-912369731769576689034413907483033600.000000	0.131144
9	1	-912369731769576689034413907483033600.000000	0.131144
10	1	-2665926573469626758727984566725771264.000000	0.277984
11	0	0.500000	0.500000
12	1	-2380378609932391345791665757352886272.000000	0.480587
13	0	0.500000	0.500000
14	1	-2217266521161874441070230839983341568.000000	0.441760
15	1	-912369969454064231827426688114884608.000000	0.131144
